Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,F001-1092268,8076908,24,10/02/2022,10/02/2022
Pagado,F001-1095357,8076908,24,10/02/2022,10/02/2022
Pagado,F001-1092282,8077274,94,10/02/2022,10/02/2022
Pagado,F001-1095409,8078024,94,10/02/2022,10/02/2022
Pagado,F001-1095506,8080286,77,10/02/2022,10/02/2022
Pagado,F001-1095682,8080319,15,10/02/2022,10/02/2022
Pagado,F001-1089688,84831,1814,10/02/2022,10/02/2022
Pagado,F002-0166027,1255695,1887,10/02/2022,10/02/2022
Pagado,F002-0165455,1269112,419,10/02/2022,10/02/2022
Pagado,F002-0166383,1269112,419,10/02/2022,10/02/2022
Pagado,F002-0165340,303660,413,10/02/2022,10/02/2022
Pagado,F002-0166358,1142686,400,10/02/2022,10/02/2022
Pagado,F002-0165724,7967910,1715,10/02/2022,10/02/2022
Pagado,F002-0164634,2199481,24,03/02/2022,03/02/2022
Pagado,F002-0165567,2199481,24,03/02/2022,03/02/2022
Pagado,F002-0163805,2914850,74,10/02/2022,10/02/2022
Pagado,F002-0164912,2914850,74,10/02/2022,10/02/2022
Pagado,F002-0165864,2914850,74,10/02/2022,10/02/2022
Pagado,F002-0166395,1363189,103,10/02/2022,10/02/2022
Pagado,F001-1093605,2489051,93,10/02/2022,10/02/2022
Pagado,F001-1092928,157644,85,10/02/2022,10/02/2022
Pagado,F002-0165086,534529,83,10/02/2022,10/02/2022
Pagado,F002-0165395,860177,58,10/02/2022,10/02/2022
Pagado,F002-0166276,461030,41,10/02/2022,10/02/2022
Pagado,F001-1092684,37345,22,10/02/2022,10/02/2022
Pagado,F002-0165733,7969440,22,10/02/2022,10/02/2022
Pagado,F001-1093319,7449435,97,10/02/2022,10/02/2022
Pagado,F001-1089692,85651,110,09/02/2022,09/02/2022
Pagado,F002-0165457,1281476,75,09/02/2022,09/02/2022
Pagado,F001-1087104,8079347,94,10/02/2022,10/02/2022
Pagado,F001-1090301,8079347,94,10/02/2022,10/02/2022
