Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Nota credito,FGT3172878595,777127,317,31/10/2022,31/10/2022
Nota credito,FGT401032348,7342434,419,31/10/2022,31/10/2022
Nota credito,FGT692994259,7342434,419,31/10/2022,31/10/2022
Nota credito,FGT1470975029,7342434,419,31/10/2022,31/10/2022
Nota credito,FGT2873836141,7342426,233,31/10/2022,31/10/2022
Nota credito,FGT3056288353,7342426,233,31/10/2022,31/10/2022
Nota credito,FGT3247390901,7342426,233,31/10/2022,31/10/2022
Nota credito,FGT1726238105,721732,266,31/10/2022,31/10/2022
Nota credito,FGT2884977549,721732,266,31/10/2022,31/10/2022
Nota credito,FGT3976547077,721732,266,31/10/2022,31/10/2022
Nota credito,FGT1031161796,6692570,293,31/10/2022,31/10/2022
Nota credito,FGT3991357896,6692570,293,31/10/2022,31/10/2022
Nota credito,FGT4264185300,6692570,293,31/10/2022,31/10/2022
Nota credito,FGT2939568537,768624,134,31/10/2022,31/10/2022
Nota credito,FGT3023062003,768624,134,31/10/2022,31/10/2022
Nota credito,FGT4006367122,768624,134,31/10/2022,31/10/2022
Nota credito,FGT495928074,6501025,98,31/10/2022,31/10/2022
Nota credito,FGT2402897201,6501025,98,31/10/2022,31/10/2022
Nota credito,FGT3189262941,6501025,98,31/10/2022,31/10/2022
Nota credito,FGT590957843,4748726,357,31/10/2022,31/10/2022
Nota credito,FGT4110893617,4748726,357,31/10/2022,31/10/2022
Nota credito,FGT4118497904,4748726,357,31/10/2022,31/10/2022
Nota credito,FGT495142546,4837554,176,31/10/2022,31/10/2022
Nota credito,FGT1306148886,4837554,176,31/10/2022,31/10/2022
Nota credito,FGT3971564352,4837554,176,31/10/2022,31/10/2022
Nota credito,FGT1833452900,66944167,377,31/10/2022,31/10/2022
Nota credito,FGT1993361289,66944167,753,31/10/2022,31/10/2022
Nota credito,FGT2282900405,66944167,377,31/10/2022,31/10/2022
Nota credito,FGT63852245,776946,86,31/10/2022,31/10/2022
Nota credito,FGT4237379285,776946,86,31/10/2022,31/10/2022
Nota credito,FGT1073302143,4654463,483,31/10/2022,31/10/2022
Nota credito,FGT2008107247,4654463,483,31/10/2022,31/10/2022
Nota credito,FGT4204216900,4654463,483,31/10/2022,31/10/2022
Nota credito,FGT479219074,7970036,18,31/10/2022,31/10/2022
Nota credito,FGT1070154456,7970036,18,31/10/2022,31/10/2022
Nota credito,FGT1586381134,735019,295,31/10/2022,31/10/2022
Nota credito,FGT2769243736,735019,295,31/10/2022,31/10/2022
Nota credito,FGT3654567384,735019,295,31/10/2022,31/10/2022
Nota credito,FGT1441417914,7970747,109,31/10/2022,31/10/2022
Nota credito,FGT3079947500,7970747,109,31/10/2022,31/10/2022
Nota credito,FGT3394455514,7970747,109,31/10/2022,31/10/2022
Nota credito,FGT1781747618,6424957,165,31/10/2022,31/10/2022
Nota credito,FGT3818081665,6424957,165,31/10/2022,31/10/2022
Nota credito,FGT4254286078,6424957,165,31/10/2022,31/10/2022
Nota credito,FGT441403538,6353400,443,31/10/2022,31/10/2022
Nota credito,FGT2002603011,6353400,443,31/10/2022,31/10/2022
Nota credito,FGT725763672,781954,651,31/10/2022,31/10/2022
Nota credito,FGT1806518183,781954,175,31/10/2022,31/10/2022
Nota credito,FGT3513011239,781954,175,31/10/2022,31/10/2022
Nota credito,FGT1578060612,4923402,344,31/10/2022,31/10/2022
Nota credito,FGT2270906310,4923402,344,31/10/2022,31/10/2022
Nota credito,FGT2620541524,4923402,344,31/10/2022,31/10/2022
Nota credito,FGT836191772,67304654,515,31/10/2022,31/10/2022
Nota credito,FGT1119176235,67304654,515,31/10/2022,31/10/2022
Nota credito,FGT3478995122,67304654,515,31/10/2022,31/10/2022
Nota credito,FGT763642469,67460579,642,31/10/2022,31/10/2022
Nota credito,FGT2336899263,67460579,642,31/10/2022,31/10/2022
Nota credito,FGT3838593217,67460579,642,31/10/2022,31/10/2022
Nota credito,FGT543248348,743692,127,31/10/2022,31/10/2022
Nota credito,FGT1987004375,743692,127,31/10/2022,31/10/2022
Nota credito,FGT3909111612,743692,127,31/10/2022,31/10/2022
Nota credito,FGT2489143019,732095,175,31/10/2022,31/10/2022
Nota credito,FGT3011200438,732095,175,31/10/2022,31/10/2022
Nota credito,FGT3321905185,732095,175,31/10/2022,31/10/2022
Nota credito,FGT415254508,741295,159,31/10/2022,31/10/2022
Nota credito,FGT1291667058,741295,159,31/10/2022,31/10/2022
Nota credito,FGT3397077877,741295,159,31/10/2022,31/10/2022
Nota credito,FGT2843889009,727106,526,31/10/2022,31/10/2022
Nota credito,FGT3220718763,727106,526,31/10/2022,31/10/2022
Nota credito,FGT3343728819,727106,526,31/10/2022,31/10/2022
Nota credito,FGT3239594971,734707,419,31/10/2022,31/10/2022
Nota credito,FGT3320922503,734707,419,31/10/2022,31/10/2022
Nota credito,FGT4002367597,734707,419,31/10/2022,31/10/2022
Nota credito,FGT40452925,719925,138,31/10/2022,31/10/2022
Nota credito,FGT2399486371,719925,138,31/10/2022,31/10/2022
Nota credito,FGT4007218789,719925,138,31/10/2022,31/10/2022
Nota credito,FGT2450800741,66954386,352,31/10/2022,31/10/2022
Nota credito,FGT4269230969,66954386,352,31/10/2022,31/10/2022
Nota credito,FGT1828996070,6317401,193,31/10/2022,31/10/2022
Nota credito,FGT3005956323,6317401,193,31/10/2022,31/10/2022
Nota credito,FGT4100998376,6317401,193,31/10/2022,31/10/2022
Nota credito,FGT1873430880,6339824,764,31/10/2022,31/10/2022
Nota credito,FGT3939517251,6339824,764,31/10/2022,31/10/2022
Nota credito,FGT4110567899,6339824,764,31/10/2022,31/10/2022
Nota credito,FGT80693710,4747882,606,31/10/2022,31/10/2022
Nota credito,FGT337398098,4747882,606,31/10/2022,31/10/2022
Nota credito,FGT2275624326,4747882,606,31/10/2022,31/10/2022
Nota credito,FGT721633792,7991726,292,31/10/2022,31/10/2022
Nota credito,FGT773734702,7991726,292,31/10/2022,31/10/2022
Nota credito,FGT1641434823,7991726,292,31/10/2022,31/10/2022
Nota credito,FGT770198386,7972406,502,31/10/2022,31/10/2022
Nota credito,FGT875973823,7972406,502,31/10/2022,31/10/2022
Nota credito,FGT2980659620,7972406,502,31/10/2022,31/10/2022
Nota credito,FGT2687454708,738138,172,31/10/2022,31/10/2022
Nota credito,FGT3801304070,738138,172,31/10/2022,31/10/2022
